doc_id,entity,label
nyasatimes_72,LilongweCity Council,ORG
nyasatimes_72,Lilongwe City Council,ORG
nyasatimes_72,Charles Kalemba,PERSON
nyasatimes_72,Council,ORG
nyasatimes_72,the Council Disaster committee,ORG
nyasatimes_72,Two,CARDINAL
nyasatimes_72,Thursday,DATE
nyasatimes_72,afternoon,TIME
nyasatimes_72,176,CARDINAL
nyasatimes_72,20,CARDINAL
nyasatimes_99,Mutharika,GPE
nyasatimes_99,Malawi,GPE
nyasatimes_99,Peter Mutharika,PERSON
nyasatimes_99,Malawians,NORP
nyasatimes_99,Saturday,DATE
nyasatimes_99,Nyambadwe Primary School,ORG
nyasatimes_99,one,CARDINAL
nyasatimes_99,South African,NORP
nyasatimes_99,25,CARDINAL
nyasatimes_99,Malawi,PERSON
nyasatimes_99,Saturday,DATE
nyasatimes_99,Chileka International Airport,FAC
nyasatimes_99,Blantyre,GPE
nyasatimes_99,Chikwawa District,LOC
nyasatimes_99,one,CARDINAL
nyasatimes_99,Chinese,NORP
nyasatimes_99,American Government,ORG
nyasatimes_99,Malawi,PERSON
nyasatimes_99,the next three months,DATE
nyasatimes_99,First,ORDINAL
nyasatimes_99,1,CARDINAL
nyasatimes_99,today,DATE
nyasatimes_99,Sanjika Palace,FAC
nyasatimes_99,the Decent and Affordable Housing Subsidy Programme,ORG
nyasatimes_99,Malata,ORG
nyasatimes_99,Cement Subsidy,PERSON
nyasatimes_99,Malawi,ORG
nyasatimes_99,Dedza,GPE
nyasatimes_99,Saturday,DATE
nyasatimes_99,Kampepuza,GPE
nyasatimes_99,Ntcheu,GPE
nyasatimes_99,Friday,DATE
nyasatimes_99,a minute,TIME
nyasatimes_99,One,CARDINAL
nyasatimes_99,Ndirande,ORG
nyasatimes_99,Maria Chikaphonya,PERSON
nyasatimes_99,First,ORDINAL
nyasatimes_99,Blantyre City Council,ORG
nyasatimes_99,Alfred Chanza,PERSON
nyasatimes_99,more than 52,CARDINAL
nyasatimes_99,Blantyre City,GPE
nyasatimes_99,Ndirande,EVENT
nyasatimes_99,Mutharika,PERSON
nyasatimes_99,15,CARDINAL
nyasatimes_99,56,CARDINAL
nyasatimes_99,17,CARDINAL
nyasatimes_98,DPP,ORG
nyasatimes_98,Mchacha,PERSON
nyasatimes_98,Homeland Security,ORG
nyasatimes_98,Democrtaic Progressive Party,ORG
nyasatimes_98,DPP,ORG
nyasatimes_98,Charles Mchacha,PERSON
nyasatimes_98,Sunday,DATE
nyasatimes_98,Malawi Congress Party,ORG
nyasatimes_98,MCP,ORG
nyasatimes_98,Lazarus Chakwera,PERSON
nyasatimes_98,Crossroads Hotel,FAC
nyasatimes_98,Lilongwe,GPE
nyasatimes_98,Malawians,NORP
nyasatimes_98,last  week,DATE
nyasatimes_98,about 26,CARDINAL
nyasatimes_98,nine,CARDINAL
nyasatimes_98,Blantyre,ORG
nyasatimes_98,Thyolo,ORG
nyasatimes_98,Mulanje,GPE
nyasatimes_98,Phalombe,GPE
nyasatimes_98,Salima,GPE
nyasatimes_98,Nkhotakota,GPE
nyasatimes_98,Karonga,GPE
nyasatimes_98,Mangochi,GPE
nyasatimes_98,Zomba,PERSON
nyasatimes_98,Zomba,PERSON
nyasatimes_98,DPP,ORG
nyasatimes_98,Everton Chimulirenji,PERSON
nyasatimes_98,Mchacha,PERSON
nyasatimes_98,MCP,ORG
nyasatimes_98,the same day,DATE
nyasatimes_98,K2 million,CARDINAL
nyasatimes_98,Sidik Mia,PERSON
nyasatimes_73,Malawian,NORP
nyasatimes_73,45,CARDINAL
nyasatimes_73,Lower Shire,GPE
nyasatimes_73,The Department of Disaster Management Affairs,ORG
nyasatimes_73,45,CARDINAL
nyasatimes_73,577,CARDINAL
nyasatimes_73,Monday 11th March 2019,DATE
nyasatimes_73,Monday,DATE
nyasatimes_73,about 147,958,CARDINAL
nyasatimes_73,approximately 739,790,CARDINAL
nyasatimes_73,15,185,CARDINAL
nyasatimes_73,187,CARDINAL
nyasatimes_73,14,CARDINAL
nyasatimes_73,the Lower Shire,GPE
nyasatimes_73,the Lower Shire,GPE
nyasatimes_73,Friday,DATE
nyasatimes_73,Malawian,NORP
nyasatimes_73,Peter Mutharika,PERSON
nyasatimes_73,earlier in the week,DATE
nyasatimes_73,Malawi’s,ORG
nyasatimes_73,The World Food Programme,ORG
nyasatimes_73,WFP,ORG
nyasatimes_73,two,CARDINAL
nyasatimes_73,UN Childrens’ Fund,ORG
nyasatimes_73,the UN Food and Agriculture Organisation,ORG
nyasatimes_73,WFP,ORG
nyasatimes_120,Third-year,DATE
nyasatimes_120,Bachelor of Accountancy,ORG
nyasatimes_120,BAC,ORG
nyasatimes_120,Polytechnic College,ORG
nyasatimes_120,44,CARDINAL
nyasatimes_120,BAC,ORG
nyasatimes_120,Sunday,DATE
nyasatimes_120,Magombo Camp,ORG
nyasatimes_120,Nkanda,GPE
nyasatimes_120,Mulanje,GPE
nyasatimes_120,George Kaliwo,PERSON
nyasatimes_120,Kaliwo,ORG
nyasatimes_120,Hollen Kamanga,PERSON
nyasatimes_120,Group Village,LOC
nyasatimes_120,Mkanda,PERSON
nyasatimes_120,one,CARDINAL
nyasatimes_120,the BAC Poly Students,WORK_OF_ART
nyasatimes_120,Mkanda,PERSON
nyasatimes_8,Malawi,PERSON
nyasatimes_8,MET,ORG
nyasatimes_8,South,LOC
nyasatimes_8,The Department of Climate Change and Meteological Services,ORG
nyasatimes_8,the Southern Region,LOC
nyasatimes_8,Friday,DATE
nyasatimes_8,Nyasa Times,ORG
nyasatimes_8,Malawians,NORP
nyasatimes_8,the Department of Climate Change and Meteorological Services,ORG
nyasatimes_8,MET,ORG
nyasatimes_8,Jolam Nkhokwe,PERSON
nyasatimes_8,Southern Africa Regional,ORG
nyasatimes_8,Mozambique Channel,ORG
nyasatimes_8,a Tropical Cyclone,LOC
nyasatimes_8,IDAI,PERSON
nyasatimes_8,March 11,DATE
nyasatimes_8,Malawi,PERSON
nyasatimes_8,Nsanje,GPE
nyasatimes_8,17.4,CARDINAL
nyasatimes_8,43.2,CARDINAL
nyasatimes_8,East,LOC
nyasatimes_8,Madagascar,GPE
nyasatimes_8,Beira,GPE
nyasatimes_8,Beira,GPE
nyasatimes_8,480kms,CARDINAL
nyasatimes_8,Nsanje Boma,ORG
nyasatimes_8,Thursday,DATE
nyasatimes_8,14 March,DATE
nyasatimes_8,Malawi,PERSON
nyasatimes_8,Thursday,DATE
nyasatimes_8,Sunday,DATE
nyasatimes_8,Malawi,PERSON
nyasatimes_8,the Tropical Cyclone,ORG
nyasatimes_8,Zimbabwe,GPE
nyasatimes_8,18th March,DATE
nyasatimes_8,the Department of Disaster Management Affairs,ORG
nyasatimes_8,45,CARDINAL
nyasatimes_8,577,CARDINAL
nyasatimes_8,over 90,000,CARDINAL
malawi24_52,DEM,ORG
malawi24_52,District Education Managers,ORG
malawi24_52,Lilongwe,GPE
malawi24_52,first,ORDINAL
malawi24_52,The Ministry of Education, Science and Technology,ORG
malawi24_52,Justin Saidi,PERSON
malawi24_52,One,CARDINAL
malawi24_52,1994,DATE
malawi24_52,Chitsamiro,ORG
malawi24_52,1994,DATE
malawi24_52,25 years,DATE
malawi24_52,one,CARDINAL
malawi24_52,PT3,ORG
malawi24_52,1,549,CARDINAL
malawi24_52,4,719,CARDINAL
malawi24_52,Malawi,PERSON
malawi24_52,TUM,ORG
malawi24_52,Charles Kumchenga,PERSON
malawi24_52,Union,ORG
malawi24_52,Civil Society Education Coalition,ORG
malawi24_52,Benedicto Kondowe,PERSON
malawi24_52,The Ministry of Education, Science and Technology,ORG
malawi24_52,12,000,CARDINAL
malawi24_52,2013,DATE
malawi24_52,the Peoples Party,ORG
malawi24_52,Joyce Banda,PERSON
malawi24_52,barely a year,DATE
malawi24_52,2014,DATE
malawi24_52,20,210,CARDINAL
malawi24_52,May,DATE
malawi24_91,Petroleum Importers Limited,ORG
malawi24_91,Petroleum Importers Limited,ORG
malawi24_91,K10,ORG
malawi24_91,World Vision Malawi,ORG
malawi24_91,Phalombe,GPE
malawi24_91,Dr Enwell Kadango,PERSON
malawi24_91,Arthur Peter Mutharika,PERSON
malawi24_91,the Indian Ocean,LOC
malawi24_91,hundreds,CARDINAL
malawi24_91,thousands,CARDINAL
malawi24_91,Mozambican,NORP
malawi24_91,Beira,GPE
malawi24_91,PIL,ORG
malawi24_91,PIL,ORG
malawi24_91,World Vision,ORG
malawi24_91,WORLD Vision,ORG
malawi24_91,World Vision District Programs,ORG
malawi24_91,Phalombe Samson Semu,ORG
malawi24_91,Semu,GPE
malawi24_91,PIL,ORG
malawi24_91,Semu,GPE
malawi24_91,Ellis Simudya,PERSON
malawi24_91,World Vision,ORG
malawi24_91,Malawi,PERSON
malawi24_91,14,CARDINAL
malawi24_91,56,CARDINAL
malawi24_1,Nsanje,ORG
malawi24_1,Chikwawa,PERSON
malawi24_1,Nsanje,ORG
malawi24_1,Sant’ Egidio,ORG
malawi24_1,Sant’ Egidio National Coordinator,ORG
malawi24_1,Keegan Mwanguku,PERSON
malawi24_1,Mwanguku.,ORG
malawi24_1,Nsanje,GPE
malawi24_1,Sant’ Egidio,PERSON
malawi24_1,Nthole,ORG
malawi24_1,the Community of Saint Egidio,ORG
malawi24_1,Nsanje,NORP
malawi24_1,Nsanje,ORG
malawi24_1,Nsanje,GPE
malawi24_1,Chikwawa,PERSON
malawi24_1,Mozambican,NORP
malawi24_1,about 375,CARDINAL
malawi24_1,Malawi,PERSON
malawi24_1,Idai,FAC
malawi24_1,hundreds,CARDINAL
nyasatimes_29,Pakistani Association,ORG
nyasatimes_29,Zomba,GPE
nyasatimes_29,Zomba,PERSON
nyasatimes_29,two weeks ago,DATE
nyasatimes_29,the Pakistan Welfare Association,ORG
nyasatimes_29,PWA,ORG
nyasatimes_29,K22 million,LAW
nyasatimes_29,800,CARDINAL
nyasatimes_29,two,CARDINAL
nyasatimes_29,Zomba,GPE
nyasatimes_29,Group Villages Chaweza,ORG
nyasatimes_29,Zomba,PERSON
nyasatimes_29,Chimombo,PRODUCT
nyasatimes_29,Phutheya,PERSON
nyasatimes_29,Phalombe,GPE
nyasatimes_29,400,CARDINAL
nyasatimes_29,Chaweza Primary School,ORG
nyasatimes_29,Zomba,GPE
nyasatimes_29,Ali Akbar Kamdar,PERSON
nyasatimes_29,Malawians,NORP
nyasatimes_29,third,ORDINAL
nyasatimes_29,Malawi,PERSON
nyasatimes_29,second,ORDINAL
nyasatimes_29,first,ORDINAL
nyasatimes_29,Malawians,NORP
nyasatimes_29,the hold month,DATE
nyasatimes_29,Ramadhan,PERSON
nyasatimes_29,Malawians,NORP
nyasatimes_29,The Pakistan Welfare Association,ORG
nyasatimes_29,three years ago,DATE
nyasatimes_29,Malawians,NORP
nyasatimes_29,Pakistan,GPE
nyasatimes_29,Kamdar,ORG
nyasatimes_29,Malawi,GPE
nyasatimes_29,one,CARDINAL
nyasatimes_29,Zomba,PERSON
nyasatimes_29,two,CARDINAL
nyasatimes_29,Luwiza Matembwe,PERSON
nyasatimes_29,80-year-old,DATE
nyasatimes_29,Mwaliwa Village,GPE
nyasatimes_29,at point zero,CARDINAL
nyasatimes_29,Group Village Chaweza,ORG
nyasatimes_29,Phalombe River,GPE
times.mw_28,Jameson Chauluka & Pilirani Kachinziri: Department of Climate Change and Meteorological Services,ORG
times.mw_28,Thursday,DATE
times.mw_28,30,CARDINAL
times.mw_28,45.A,CARDINAL
times.mw_28,Tropical Cyclone Idai,NORP
times.mw_28,Mozambique,NORP
times.mw_28,Mozambique Channel,ORG
times.mw_28,11 March 2019,DATE
times.mw_28,900 kilometres,QUANTITY
times.mw_28,Malawi,PERSON
times.mw_28,Nsanje,GPE
times.mw_28,17.4o,CARDINAL
times.mw_28,South,LOC
times.mw_28,43.2o,CARDINAL
times.mw_28,East,LOC
times.mw_28,Madagascar,GPE
times.mw_28,Beira,GPE
times.mw_28,Mozambique,GPE
times.mw_28,480 kilometres,QUANTITY
times.mw_28,Nsanje Boma,PERSON
times.mw_28,Thursday,DATE
times.mw_28,Mozambique,NORP
times.mw_28,Malawi,ORG
times.mw_28,Thursday 14th March to Sunday 17th March 2019,DATE
times.mw_28,Malawi,PERSON
times.mw_28,the Tropical Cyclone,ORG
times.mw_28,Zimbabwe,GPE
times.mw_28,18th March 2019,DATE
times.mw_28,last week,DATE
times.mw_28,30,CARDINAL
times.mw_28,45,CARDINAL
times.mw_28,577,CARDINAL
times.mw_28,Department of Disaster Management Affairs,ORG
times.mw_28,147,958,CARDINAL
times.mw_28,approximately 739,790,CARDINAL
times.mw_28,15,185,CARDINAL
times.mw_28,187,CARDINAL
times.mw_28,Dodma,ORG
times.mw_28,Tuesday,DATE
times.mw_28,Chipiliro Khamula,PERSON
times.mw_28,Lower Shire,GPE
times.mw_28,Nsanje,GPE
times.mw_28,Chikwawa,ORG
times.mw_28,Nsanje District Commissioner,PERSON
times.mw_28,Reinghard Chavula,PERSON
times.mw_28,Monday,DATE
times.mw_28,two,CARDINAL
times.mw_28,Makhanga,PRODUCT
times.mw_28,Village Head Kalonga,PERSON
times.mw_28,2015,DATE
times.mw_28,United Nations Children’s Fund,ORG
times.mw_28,March 11 2019,DATE
times.mw_28,Unicef Public Relations Officer,ORG
times.mw_28,Rebecca Phwitiko,PERSON
times.mw_28,thousands,CARDINAL
times.mw_28,thousands,CARDINAL
times.mw_28,Phwitiko,PERSON
nyasatimes_9,UK,GPE
nyasatimes_9,Malawi,GPE
nyasatimes_9,British,NORP
nyasatimes_9,the Department for International Development,ORG
nyasatimes_9,Malawi,PERSON
nyasatimes_9,up to £6 million,MONEY
nyasatimes_9,Idai,FAC
nyasatimes_9,Mozambique,GPE
nyasatimes_9,Zimbabwe,GPE
nyasatimes_9,International Development,ORG
nyasatimes_9,Penny Mordaunt,PERSON
nyasatimes_9,Monday,DATE
nyasatimes_9,UN,ORG
nyasatimes_9,900 000,CARDINAL
nyasatimes_9,Malawi,GPE
nyasatimes_9,600 000,CARDINAL
nyasatimes_9,Mozambique,NORP
nyasatimes_9,Malawi,GPE
nyasatimes_9,UK,GPE
nyasatimes_9,the World Food Programme,ORG
nyasatimes_9,140,CARDINAL
nyasatimes_9,the end of March,DATE
nyasatimes_9,£6 million,MONEY
nyasatimes_9,UK,GPE
nyasatimes_9,Mordaunt,PERSON
nyasatimes_9,International Development,ORG
nyasatimes_9,Zimbabwe,GPE
nyasatimes_9,UK,GPE
nyasatimes_9,DFID,ORG
nyasatimes_9,UN,ORG
nyasatimes_9,Red Cross,ORG
nyasatimes_135,Malawi,ORG
nyasatimes_135,Peter Mutharika,PERSON
nyasatimes_135,Tuesday,DATE
nyasatimes_135,about 114 000,CARDINAL
nyasatimes_135,about 10,CARDINAL
nyasatimes_135,March 5-8, 2019,DATE
nyasatimes_135,Mutharika,GPE
nyasatimes_135,Malawi,PERSON
nyasatimes_135,a minute,TIME
nyasatimes_135,five,CARDINAL
nyasatimes_135,Mangochi District,LOC
nyasatimes_135,Moses Chimphepo,PERSON
nyasatimes_135,five,CARDINAL
nyasatimes_135,over 15,CARDINAL
nyasatimes_135,600,CARDINAL
nyasatimes_135,10 Traditional Authorities,ORG
nyasatimes_135,four,CARDINAL
nyasatimes_135,Makanjira Road,FAC
nyasatimes_135,Malombe Road,FAC
nyasatimes_135,TA Katuli,FAC
nyasatimes_135,DC,GPE
nyasatimes_135,six,CARDINAL
nyasatimes_135,Malawi Red Cross Society,ORG
nyasatimes_135,two,CARDINAL
nyasatimes_135,Mutharika,GPE
nyasatimes_135,Mangochi,GPE
nyasatimes_109,Vision Malawi,ORG
nyasatimes_109,eight,CARDINAL
nyasatimes_109,Chikwawa,GPE
nyasatimes_109,World Vision,ORG
nyasatimes_109,Monday,DATE
nyasatimes_109,World Vision,ORG
nyasatimes_109,HezelNyathi,ORG
nyasatimes_109,one,CARDINAL
nyasatimes_109,thousands,CARDINAL
nyasatimes_109,first,ORDINAL
nyasatimes_109,Chikwawa,GPE
nyasatimes_109,thousands,CARDINAL
nyasatimes_109,seven,CARDINAL
nyasatimes_109,Chikwawa,GPE
nyasatimes_109,Nyathi,ORG
nyasatimes_109,World Vision  ,ORG
nyasatimes_109,InTizola Village,GPE
nyasatimes_109,Group Village,ORG
nyasatimes_109,Headman Chikuse,PERSON
nyasatimes_109,the evening of,TIME
nyasatimes_109,January 25,DATE
nyasatimes_109,five  days,DATE
nyasatimes_109,Shire River,GPE
nyasatimes_109,An estimated 5000,CARDINAL
nyasatimes_109,6,CARDINAL
nyasatimes_109,World Vision,ORG
nyasatimes_109,Red Cross,ORG
mwnation_50,The Nation Online,WORK_OF_ART
mwnation_50,Central and Southern,NORP
mwnation_50,Sunday,DATE
mwnation_50,Nsanje,GPE
mwnation_50,Nkhotakota,ORG
mwnation_50,Zomba,PERSON
mwnation_50,Chikwawa,PERSON
mwnation_50,Department of Disaster Management Affairs,ORG
mwnation_50,Chipiliro Khamula,PERSON
mwnation_50,The Department of Climate
Change Management and Meteorological Services,ORG
mwnation_50,Chikanda Township,GPE
mwnation_50,Zomba City,GPE
mwnation_50,yesterday,DATE
mwnation_50,one,CARDINAL
mwnation_50,One,CARDINAL
mwnation_50,46-year-old,DATE
mwnation_50,Nessie Kamanga,PERSON
mwnation_50,four,CARDINAL
mwnation_50,three,CARDINAL
mwnation_50,Chancellor College,ORG
mwnation_50,Chanco,ORG
mwnation_50,the University of Malawi,ORG
mwnation_50,Unima,ORG
mwnation_50,Kamanga,ORG
mwnation_50,Frank Chiwowo,PERSON
mwnation_50,the night,TIME
mwnation_50,Zomba City Council,ORG
mwnation_50,Mercy Chaluma,PERSON
mwnation_50,Likangala,ORG
mwnation_50,Chikanda,GPE
mwnation_50,Chanco,ORG
mwnation_50,Nsanje,GPE
mwnation_50,two nights,DATE
mwnation_50,Bangula,ORG
mwnation_50,Nsanje Boma,ORG
mwnation_50,Nsanje,PERSON
mwnation_50,Chikwawa,ORG
mwnation_50,the Shire Valley,GPE
mwnation_50,Nsanje,NORP
mwnation_50,DC,GPE
mwnation_50,Reinghard Chavula,PERSON
mwnation_50,yesterday,DATE
mwnation_50,Nyachikadza, Tengani,ORG
mwnation_50,Mlolo,PERSON
mwnation_50,Khamula,PERSON
mwnation_50,Tengani,ORG
mwnation_50,260,CARDINAL
mwnation_50,15,CARDINAL
mwnation_50,Nkhotakota,ORG
mwnation_50,the end of December
2018,DATE
mwnation_50,Dodma,ORG
mwnation_50,2 936,CARDINAL
mwnation_50,about $94.1 million,MONEY
mwnation_50,this year,DATE
mwnation_50,El,ORG
mwnation_50,Africa,LOC
mwnation_50,this year,DATE
nyasatimes_137,7 days,DATE
nyasatimes_137,Chikwawa,PERSON
nyasatimes_137,seven days,DATE
nyasatimes_137,Blantyre,PERSON
nyasatimes_137,Thabwa,ORG
nyasatimes_137,Kamuzu,ORG
nyasatimes_137,Plem,GPE
nyasatimes_137,Saturday,DATE
nyasatimes_137,Home Land Security,ORG
nyasatimes_137,Nicholas Dausi,PERSON
nyasatimes_137,Thabwa,PERSON
nyasatimes_137,close to three hours,TIME
nyasatimes_137,Plem,PERSON
nyasatimes_137,Dausi,PERSON
nyasatimes_137,30 minutes,TIME
nyasatimes_137,two hours,TIME
nyasatimes_137,this week,DATE
nyasatimes_137,about 23,CARDINAL
nyasatimes_137,nine,CARDINAL
nyasatimes_137,Blantyre,ORG
nyasatimes_137,Thyolo,ORG
nyasatimes_137,Mulanje,GPE
nyasatimes_137,Phalombe,GPE
nyasatimes_137,Salima,GPE
nyasatimes_137,Nkhotakota,GPE
nyasatimes_137,Karonga,GPE
nyasatimes_137,Mangochi,GPE
nyasatimes_137,Zomba,PERSON
nyasatimes_137,Peter Mutharika,PERSON
nyasatimes_123,People’s Party,ORG
nyasatimes_123,Malawians,NORP
nyasatimes_123,the Southern Region,LOC
nyasatimes_123,Malawi,GPE
nyasatimes_123,Ackson Kalaile Banda,PERSON
nyasatimes_123,Sunday  March 10 2019,DATE
nyasatimes_123,Nyasa Times,ORG
nyasatimes_123,about 26,CARDINAL
nyasatimes_123,thousands,CARDINAL
nyasatimes_123,the past week,DATE
nyasatimes_123,Malawian,NORP
nyasatimes_123,millions,CARDINAL
nyasatimes_123,Malawians,NORP
nyasatimes_123,Kalaile,PERSON
nyasatimes_123,the Peoples Party,ORG
nyasatimes_123,Joyce Banda,PERSON
nyasatimes_123,Malawians,NORP
nyasatimes_123,Kalaile,GPE
nyasatimes_123,Peter Mutharika,PERSON
nyasatimes_123,Malawi a State of Emergency,ORG
nyasatimes_123,the week,DATE
nyasatimes_123,the next coming few days,DATE
nyasatimes_17,Asian Muslim ReliefAid,ORG
nyasatimes_17,Blantyre,GPE
nyasatimes_17,Malawian,NORP
nyasatimes_17,the Asian Muslim Relief Aid,ORG
nyasatimes_17,thousands,CARDINAL
nyasatimes_17,Malawians,NORP
nyasatimes_17,the past weeks,DATE
nyasatimes_17,Blantyre,PERSON
nyasatimes_17,Blantyre,PERSON
nyasatimes_17,Kachere,ORG
nyasatimes_17,MachinjiriThe,ORG
nyasatimes_17,Ameer Jakhura,LOC
nyasatimes_17,Nyasa Times,ORG
nyasatimes_17,K10 million,CARDINAL
nyasatimes_17,Ufa 20,FAC
nyasatimes_17,Soya,ORG
nyasatimes_17,40lt,DATE
nyasatimes_17,Likuni Phala,ORG
nyasatimes_17,Sugar,GPE
nyasatimes_17,K5,000,ORG
nyasatimes_17,50kg,QUANTITY
nyasatimes_17,Jakhura,PERSON
nyasatimes_17,Chikwawa,LOC
nyasatimes_17,91,CARDINAL
nyasatimes_17,Islamic Zakaat Fund,ORG
nyasatimes_17,Limbe,GPE
malawi24_87,UN,ORG
malawi24_87,Malawi,PERSON
malawi24_87,UN,ORG
malawi24_87,António Guterres,PERSON
malawi24_87,Malawi,ORG
malawi24_87,At least 28,CARDINAL
malawi24_87,the past week,DATE
malawi24_87,Monday,DATE
malawi24_87,Guterres,PERSON
malawi24_87,The United Nations,ORG
malawi24_87,Malawian,NORP
malawi24_87,UN,ORG
malawi24_87,The World Food Programme,ORG
malawi24_87,WFP,ORG
malawi24_87,two,CARDINAL
malawi24_87,the UN Food and Agriculture Organization,ORG
malawi24_87,WFP,ORG
malawi24_78,Phalombe,GPE
malawi24_78,Malawi24,PERSON
malawi24_78,Malawi Environmental Health Association,ORG
malawi24_78,Ming’ambo Primary School,ORG
malawi24_78,Lidia Fadweck,ORG
malawi24_78,daily,DATE
malawi24_78,Mavuto Mumderanji,PERSON
malawi24_78,400,CARDINAL
malawi24_78,Mumderanji,PERSON
malawi24_78,five,CARDINAL
malawi24_78,the school days,DATE
malawi24_78,MEHA,ORG
malawi24_78,Penjani Chunda,PERSON
nyasatimes_122,UTM,ORG
nyasatimes_122,Blantyre,ORG
nyasatimes_122,UTM Party,ORG
nyasatimes_122,Michael Usi,PERSON
nyasatimes_122,Sunday,DATE
nyasatimes_122,Blantyre Rural,GPE
nyasatimes_122,UTM,ORG
nyasatimes_122,UTM,ORG
nyasatimes_122,UTM,ORG
nyasatimes_122,Dr Saulos Chilima,PERSON
nyasatimes_122,Usi,ORG
nyasatimes_122,the UTM Party,ORG
nyasatimes_122,Malawians,NORP
nyasatimes_122,Usi,ORG
nyasatimes_122,UTM,ORG
nyasatimes_122,Richard Makondi,PERSON
nyasatimes_122,UTM,ORG
nyasatimes_122,UTM,ORG
nyasatimes_136,Met Office,ORG
nyasatimes_136,South,LOC
nyasatimes_136,Climate Change and Meteorological Department,ORG
nyasatimes_136,Jolam Nkhokwe,PERSON
nyasatimes_136,today, Tuesday,DATE
nyasatimes_136,another continuous two week,DATE
nyasatimes_136,third,ORDINAL
nyasatimes_136,December,DATE
nyasatimes_136,Nkhokwe,ORG
nyasatimes_136,the Mozambique Channel,ORG
nyasatimes_136,Tropical,ORG
nyasatimes_136,Quelimane,PERSON
nyasatimes_136,Beira,GPE
nyasatimes_136,Mozambique,GPE
nyasatimes_136,390 kilometres,QUANTITY
nyasatimes_136,Malawi,PERSON
nyasatimes_136,Nsanje,GPE
nyasatimes_136,14:00 hours,TIME
nyasatimes_136,Monday, January 21, 2019,DATE
nyasatimes_136,the Tropical Storm,ORG
nyasatimes_136,Mozambique,NORP
nyasatimes_136,Malawi,PERSON
nyasatimes_136,Wednesday, January 23, 2019,DATE
nyasatimes_132,China,GPE
nyasatimes_132,K36,ORG
nyasatimes_132,Malawian,NORP
nyasatimes_132,the People’s Republic of China,ORG
nyasatimes_132,K36 million,PRODUCT
nyasatimes_132,Malawi,PERSON
nyasatimes_132,The Chinese Charge de Affairs,ORG
nyasatimes_132,Malawi,GPE
nyasatimes_132,Wang Xiusheng,PERSON
nyasatimes_132,the Ministry of Foreign Affairs,ORG
nyasatimes_132,Capital Hill,LOC
nyasatimes_132,Malawi’s Capital,ORG
nyasatimes_132,Lilongwe,GPE
nyasatimes_132,last week,DATE
nyasatimes_132,Xiusheng,PERSON
nyasatimes_132,4000 tonnes,QUANTITY
nyasatimes_132,China,GPE
nyasatimes_132,Malawi,PERSON
nyasatimes_132,2000 tonnes,QUANTITY
nyasatimes_132,13,CARDINAL
nyasatimes_132,Malawi,GPE
nyasatimes_132,56,CARDINAL
nyasatimes_132,About 400,000,CARDINAL
nyasatimes_132,Xiusheng,PERSON
nyasatimes_132,Malawi,PERSON
nyasatimes_132,Malawi,PERSON
nyasatimes_132,Xiusheng,PERSON
nyasatimes_132,Chinese,NORP
nyasatimes_132,Malawi,PERSON
nyasatimes_132,the Ministry of Foreign Affairs,ORG
nyasatimes_132,Ben Botolo,PERSON
nyasatimes_132,China,GPE
nyasatimes_132,Malawi,ORG
nyasatimes_132,11 years,DATE
nyasatimes_132,China,GPE
nyasatimes_132,Botolo,PERSON
nyasatimes_126,16,CARDINAL
nyasatimes_126,Chikwawa,PERSON
nyasatimes_126,Thursday,DATE
nyasatimes_126,morning,TIME
nyasatimes_126,16,CARDINAL
nyasatimes_126,Frank Chatandika,PERSON
nyasatimes_126,“Out,ORG
nyasatimes_126,16,CARDINAL
nyasatimes_126,two,CARDINAL
nyasatimes_126,St. Montfort Hospital,ORG
nyasatimes_126,14,CARDINAL
nyasatimes_126,at least 500,CARDINAL
nyasatimes_126,Lundu,PERSON
nyasatimes_126,Makhuwira,GPE
nyasatimes_12,Jappie,PERSON
nyasatimes_12,Sawa,PRODUCT
nyasatimes_12,Transport and Public Works,ORG
nyasatimes_12,Jappie Mhango,PERSON
nyasatimes_12,the Mchesi Bridge,FAC
nyasatimes_12,Lilongwe,PERSON
nyasatimes_12,two days ago,DATE
nyasatimes_12,Mhango,GPE
nyasatimes_12,Friday,DATE
nyasatimes_12,Mhango,GPE
nyasatimes_12,Mhango,GPE
nyasatimes_12,Nyasa Times,ORG
nyasatimes_12,Sawa Group,ORG
nyasatimes_12,Mhango,ORG
nyasatimes_12,three hours,TIME
nyasatimes_12,Lilongwe,PERSON
nyasatimes_12,Biwi,ORG
nyasatimes_12,Kawale,GPE
nyasatimes_12,Chipasula,PERSON
nyasatimes_12,at least two,CARDINAL
nyasatimes_12,176,CARDINAL
nyasatimes_12,Homeland Security,ORG
nyasatimes_12,Nicholas Dausi,PERSON
nyasatimes_12,Sawa Group,ORG
nyasatimes_12,a few months,DATE
nyasatimes_12,Mhango,GPE
nyasatimes_12,Kawale-Mchesi,ORG
nyasatimes_12,Mhango,GPE
nyasatimes_12,Malawians,NORP
nyasatimes_12,Democratic Progressive Party,ORG
nyasatimes_12,DPP,ORG
nyasatimes_12,2014,DATE
nyasatimes_12,May 21,DATE
nyasatimes_12,just three months’ time,DATE
malawi24_83,Malawi,PERSON
malawi24_83,28,CARDINAL
malawi24_83,The Department of Disaster Management Affairs,ORG
malawi24_83,28,CARDINAL
malawi24_83,124,CARDINAL
